workerid,proliferate.condition,base_image,category,edit_type,level,novel_word,perturbed_image,rating,response_time_ms,stimulus_id,error
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,remove,5,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/remove/checkerboard_tv-remote_5.png,5,8767,checkerboard_tv-remote,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,background,20,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/background/checkerboard_tiger_20.png,5,2831,checkerboard_tiger,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,texture,5,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_13_5.png,7,3431,shape_13,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,shape,14,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/corkscrew_14.png,3,4711,corkscrew,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,color,8,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_13_8.png,7,3183,shape_13,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,remove,11,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_11_11.png,4,10183,shape_11,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,remove,14,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/remove/checkerboard_tv-remote_14.png,1,1991,checkerboard_tv-remote,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,color,8,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_28_8.png,7,4055,shape_28,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,style,11,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/horse_11.png,7,3742,horse,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,add,17,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/add/checkerboard_tiger_17.png,7,2496,checkerboard_tiger,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,color,14,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/color/checkerboard_tiger_14.png,7,1319,checkerboard_tiger,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,,,,pon,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,1,2095,attention_check_3,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,background,8,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/background/bonsai_crystal_8.png,7,3927,bonsai_crystal,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,color,8,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/color/drone_dagger_8.png,7,1688,drone_dagger,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,texture,20,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_24_20.png,7,3807,shape_24,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,add,2,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/golden-retriever_2.png,5,5455,golden-retriever,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,background,8,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/background/checkerboard_tiger_8.png,7,3095,checkerboard_tiger,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,background,19,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/background/checkerboard_tiger_19.png,7,1503,checkerboard_tiger,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,style,8,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/style/shape_28_8.png,7,3055,shape_28,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,remove,19,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_11_19.png,3,2376,shape_11,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,add,17,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/corkscrew_17.png,4,4519,corkscrew,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,texture,20,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/rabbit_20.png,7,2215,rabbit,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,background,8,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/background/checkerboard_tv-remote_8.png,7,4007,checkerboard_tv-remote,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,style,8,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/rabbit_8.png,7,1934,rabbit,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,shape,8,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/shape/drone_dagger_8.png,7,855,drone_dagger,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,,,,neb,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,1,1808,attention_check_4,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,shape,8,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/dolphin_8.png,7,2040,dolphin,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,style,17,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/style/drone_dagger_17.png,7,4895,drone_dagger,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,background,8,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/corkscrew_8.png,7,1679,corkscrew,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,shape,20,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/shape/drone_dagger_20.png,5,3911,drone_dagger,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,add,20,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_24_20.png,4,5016,shape_24,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,style,8,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/style/crystal_telescope_8.png,7,3951,crystal_telescope,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,texture,2,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/corkscrew_2.png,7,2103,corkscrew,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,texture,17,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/texture/checkerboard_tv-remote_17.png,7,4687,checkerboard_tv-remote,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,texture,11,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/horse_11.png,7,1127,horse,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,shape,2,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/horse_2.png,5,4879,horse,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,color,20,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/golden-retriever_20.png,7,2791,golden-retriever,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,background,17,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_24_17.png,7,2039,shape_24,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,,,,rav,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,1,2071,attention_check_5,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,add,14,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/dolphin_14.png,7,2343,dolphin,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,add,8,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/bee_8.png,6,6623,bee,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,texture,14,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_19_14.png,7,3023,shape_19,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,style,17,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/style/checkerboard_tv-remote_17.png,1,5479,checkerboard_tv-remote,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,style,14,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/horse_14.png,7,1759,horse,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,shape,5,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/shape/bird-feathers_saxophone_5.png,6,5319,bird-feathers_saxophone,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,add,14,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/add/checkerboard_tiger_14.png,7,2207,checkerboard_tiger,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,color,19,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/bee_19.png,7,1432,bee,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,add,17,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/add/bird-feathers_saxophone_17.png,7,6335,bird-feathers_saxophone,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,style,5,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/rabbit_5.png,7,1431,rabbit,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,add,8,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/dolphin_8.png,7,888,dolphin,
187,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,add,2,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/rabbit_2.png,5,5607,rabbit,
187,Group 8,,,,,,,,5894,,
199,Group 8,,,,,,,,,,
199,Group 8,,,,,,,,1979,,
199,Group 8,,,,,,,,17675,,
199,Group 8,,,,,,,7,4139,,
199,Group 8,,,,,,,1,1721,,
199,Group 8,,,,,,,6,2940,,
199,Group 8,,,,,,,,7965,,
199,Group 8,,,,,,,5,1265,,
199,Group 8,,,,,,,,1559,,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,style,11,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/horse_11.png,5,1691,horse,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,texture,19,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/texture/checkerboard_tv-remote_19.png,5,2919,checkerboard_tv-remote,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,add,2,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/golden-retriever_2.png,3,4046,golden-retriever,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,background,19,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/horse_19.png,5,2824,horse,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,texture,5,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_13_5.png,5,2069,shape_13,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,color,20,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/color/checkerboard_tiger_20.png,3,2595,checkerboard_tiger,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,background,8,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/corkscrew_8.png,5,1986,corkscrew,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,add,14,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/bee_14.png,6,4756,bee,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,texture,5,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/texture/bird-feathers_saxophone_5.png,5,3638,bird-feathers_saxophone,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,remove,20,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_19_20.png,1,2477,shape_19,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,color,19,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/bee_19.png,3,2046,bee,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,background,5,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/bee_5.png,5,4076,bee,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,style,8,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/rabbit_8.png,4,2992,rabbit,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,,,,toma,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,1,1569,attention_check_1,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,add,2,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/rabbit_2.png,5,2143,rabbit,
199,Group 8,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,color,14,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/color/checkerboard_tiger_14.png,3,1736,checkerboard_tiger,
